idno,essround,male,age,edu,eth_major,income_10,cntry,vote,country,p5,cyear,ccode,scode,year,flag,fragment,democ,autoc
795,2010,0,23,3,1,NA,HR,2,Croatia,1,3442010,344,CRO,2010,0,0,9,0
711,2010,0,23,3,1,NA,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
6029,2010,0,23,3,1,NA,PL,3,Poland,0,2902010,290,POL,2010,0,0,10,0
1784,2010,0,23,3,1,NA,IL,2,Israel,0,6662010,666,ISR,2010,0,3,7,1
753,2010,0,23,3,1,NA,UA,2,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
249,2010,0,23,3,1,NA,PT,1,Portugal,0,2352010,235,POR,2010,0,0,10,0
10799,2010,0,23,3,1,NA,HU,1,Hungary,0,3102010,310,HUN,2010,0,0,10,0
149,2010,0,23,3,1,NA,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
984,2010,0,23,3,1,NA,PL,2,Poland,0,2902010,290,POL,2010,0,0,10,0
1927,2010,0,23,3,NA,NA,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
108238,2010,0,23,4,0,1,DK,1,Denmark,0,3902010,390,DEN,2010,0,0,10,0
5558,2010,0,23,4,0,1,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
23608,2010,0,23,4,0,1,IE,2,Ireland,0,2052010,205,IRE,2010,0,0,10,0
6801,2010,0,23,4,1,1,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
1969,2010,0,23,4,1,1,FR,1,France,1,2202010,220,FRN,2010,0,0,10,0
11030,2010,0,23,4,1,1,FI,2,Finland,0,3752010,375,FIN,2010,0,0,10,0
1466,2010,0,23,4,1,1,LT,2,Lithuania,0,3682010,368,LIT,2010,0,0,10,0
35,2010,0,23,4,1,1,LT,1,Lithuania,0,3682010,368,LIT,2010,0,0,10,0
732,2010,0,23,4,1,1,UA,2,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
552,2010,0,23,4,1,1,IL,2,Israel,0,6662010,666,ISR,2010,0,3,7,1
3123,2010,0,23,4,1,1,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
12937,2010,0,23,4,1,1,FI,1,Finland,0,3752010,375,FIN,2010,0,0,10,0
3734,2010,0,23,4,0,2,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
1311,2010,0,23,4,1,2,LT,NA,Lithuania,0,3682010,368,LIT,2010,0,0,10,0
6804,2010,0,23,4,1,2,GR,2,Greece,0,3502010,350,GRC,2010,0,0,10,0
10310,2010,0,23,4,1,2,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
1299,2010,0,23,4,1,2,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
27935716,2010,0,23,4,1,2,GB,1,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
11068,2010,0,23,4,1,2,HU,1,Hungary,0,3102010,310,HUN,2010,0,0,10,0
651,2010,0,23,4,1,2,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
23575,2010,0,23,4,1,2,IE,2,Ireland,0,2052010,205,IRE,2010,0,0,10,0
20914,2010,0,23,4,NA,2,CY,2,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
8701,2010,0,23,4,1,3,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
211027,2010,0,23,4,1,3,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
24929707,2010,0,23,4,1,3,GB,2,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
11438,2010,0,23,4,1,3,FI,1,Finland,0,3752010,375,FIN,2010,0,0,10,0
15410648,2010,0,23,4,1,3,GB,1,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
10356,2010,0,23,4,1,3,FI,1,Finland,0,3752010,375,FIN,2010,0,0,10,0
5169,2010,0,23,4,0,4,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
203955,2010,0,23,4,1,4,DK,3,Denmark,0,3902010,390,DEN,2010,0,0,10,0
1913,2010,0,23,4,1,4,FR,1,France,1,2202010,220,FRN,2010,0,0,10,0
1070,2010,0,23,4,1,4,RU,NA,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
10200349,2010,0,23,4,1,4,GB,2,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
502602,2010,0,23,4,1,4,NL,1,Netherlands,0,2102010,210,NTH,2010,0,0,10,0
115705,2010,0,23,4,1,4,BE,2,Belgium,1,2112010,211,BEL,2010,0,0,8,0
11365,2010,0,23,4,1,4,FI,1,Finland,0,3752010,375,FIN,2010,0,0,10,0
1718,2010,0,23,4,1,4,PL,1,Poland,0,2902010,290,POL,2010,0,0,10,0
3194,2010,0,23,4,1,4,EE,2,Estonia,1,3662010,366,EST,2010,0,0,9,0
26833565,2010,0,23,4,0,5,GB,2,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
11792,2010,0,23,4,1,5,HU,2,Hungary,0,3102010,310,HUN,2010,0,0,10,0
6961,2010,0,23,4,1,5,PL,1,Poland,0,2902010,290,POL,2010,0,0,10,0
10382,2010,0,23,4,1,5,FI,1,Finland,0,3752010,375,FIN,2010,0,0,10,0
1154,2010,0,23,4,1,5,HR,2,Croatia,1,3442010,344,CRO,2010,0,0,9,0
8644,2010,0,23,4,1,5,PL,1,Poland,0,2902010,290,POL,2010,0,0,10,0
9231,2010,0,23,4,1,5,PL,1,Poland,0,2902010,290,POL,2010,0,0,10,0
300002427,2010,0,23,4,1,5,SE,1,Sweden,0,3802010,380,SWD,2010,0,0,10,0
311324,2010,0,23,4,1,5,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
1750,2010,0,23,4,1,5,UA,1,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
22324492,2010,0,23,4,0,6,GB,2,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
27033847,2010,0,23,4,0,6,GB,2,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
20831,2010,0,23,4,1,6,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
2693,2010,0,23,4,1,6,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,2010,0,23,4,1,6,RU,2,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,2010,0,23,4,1,6,EE,1,Estonia,1,3662010,366,EST,2010,0,0,9,0
9784,2010,0,23,4,1,6,PL,2,Poland,0,2902010,290,POL,2010,0,0,10,0
4742,2010,0,23,4,1,6,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,2010,0,23,4,1,7,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
2366,2010,0,23,4,1,7,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
1498,2010,0,23,4,1,7,PL,1,Poland,0,2902010,290,POL,2010,0,0,10,0
1293,2010,0,23,4,1,7,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
476,2010,0,23,4,1,7,HR,2,Croatia,1,3442010,344,CRO,2010,0,0,9,0
1364,2010,0,23,4,1,7,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
783,2010,0,23,4,1,7,CH,3,Switzerland,0,2252010,225,SWZ,2010,0,0,10,0
838,2010,0,23,4,1,7,UA,1,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
5340,2010,0,23,4,1,7,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
8918,2010,0,23,4,NA,7,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
1638,2010,0,23,4,1,8,HR,1,Croatia,1,3442010,344,CRO,2010,0,0,9,0
23598,2010,0,23,4,1,8,IE,2,Ireland,0,2052010,205,IRE,2010,0,0,10,0
117307,2010,0,23,4,1,8,SK,1,Slovakia,NA,NA,NA,NA,NA,NA,NA,NA,NA
1436,2010,0,23,4,1,8,CZ,1,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
102,2010,0,23,4,1,8,EE,1,Estonia,1,3662010,366,EST,2010,0,0,9,0
103908,2010,0,23,4,1,8,BE,1,Belgium,1,2112010,211,BEL,2010,0,0,8,0
1743,2010,0,23,4,1,8,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
24929756,2010,0,23,4,1,8,GB,1,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
65,2010,0,23,4,1,8,LT,1,Lithuania,0,3682010,368,LIT,2010,0,0,10,0
2524,2010,0,23,4,1,8,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
4092,2010,0,23,4,1,8,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
3701,2010,0,23,4,1,8,RU,2,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,2010,0,23,4,1,9,CZ,2,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
110304,2010,0,23,4,1,9,BE,1,Belgium,1,2112010,211,BEL,2010,0,0,8,0
501617,2010,0,23,4,1,9,NL,1,Netherlands,0,2102010,210,NTH,2010,0,0,10,0
1185,2010,0,23,4,1,9,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,2010,0,23,4,1,9,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
4226,2010,0,23,4,0,10,RU,2,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
5717,2010,0,23,4,1,10,RU,2,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,2010,0,23,4,1,10,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
969,2010,0,23,4,1,10,UA,2,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
1169,2010,0,23,4,1,10,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
100204,2010,0,23,4,1,10,BE,1,Belgium,1,2112010,211,BEL,2010,0,0,8,0
5196,2010,0,23,4,1,10,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,2010,0,23,4,1,10,SI,1,Slovenia,0,3492010,349,SLV,2010,0,0,10,0
995,2010,0,23,4,1,10,NO,1,Norway,0,3852010,385,NOR,2010,0,0,10,0
1383,2010,0,23,4,1,10,UA,1,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
27835468,2010,0,23,4,1,10,GB,2,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
530,2010,0,23,4,NA,10,LT,2,Lithuania,0,3682010,368,LIT,2010,0,0,10,0
4014,2010,0,23,4,0,NA,RU,2,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,2010,0,23,4,1,NA,CZ,1,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
36,2010,0,23,4,1,NA,CZ,2,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
2513,2010,0,23,4,1,NA,HR,1,Croatia,1,3442010,344,CRO,2010,0,0,9,0
1017,2010,0,23,4,1,NA,CZ,2,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
10390,2010,0,23,4,1,NA,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
1740,2010,0,23,4,1,NA,EE,2,Estonia,1,3662010,366,EST,2010,0,0,9,0
12803,2010,0,23,4,1,NA,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
1313,2010,0,23,4,1,NA,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
112502,2010,0,23,4,1,NA,BE,1,Belgium,1,2112010,211,BEL,2010,0,0,8,0
117704,2010,0,23,4,1,NA,BE,1,Belgium,1,2112010,211,BEL,2010,0,0,8,0
4166,2010,0,23,4,1,NA,PL,1,Poland,0,2902010,290,POL,2010,0,0,10,0
2384,2010,0,23,4,1,NA,CH,1,Switzerland,0,2252010,225,SWZ,2010,0,0,10,0
2094,2010,0,23,4,1,NA,PL,1,Poland,0,2902010,290,POL,2010,0,0,10,0
20830,2010,0,23,4,1,NA,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
549,2010,0,23,4,1,NA,HR,2,Croatia,1,3442010,344,CRO,2010,0,0,9,0
401443,2010,0,23,4,1,NA,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
1684,2010,0,23,4,1,NA,UA,2,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
232,2010,0,23,4,1,NA,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
115304,2010,0,23,4,1,NA,BE,1,Belgium,1,2112010,211,BEL,2010,0,0,8,0
201,2010,0,23,4,1,NA,UA,2,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
113004,2010,0,23,4,1,NA,BE,1,Belgium,1,2112010,211,BEL,2010,0,0,8,0
1443,2010,0,23,4,1,NA,PT,2,Portugal,0,2352010,235,POR,2010,0,0,10,0
12224,2010,0,23,4,1,NA,HU,2,Hungary,0,3102010,310,HUN,2010,0,0,10,0
22590,2010,0,23,4,1,NA,IE,2,Ireland,0,2052010,205,IRE,2010,0,0,10,0
128505,2010,0,23,4,1,NA,BE,1,Belgium,1,2112010,211,BEL,2010,0,0,8,0
7216,2010,0,23,4,1,NA,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
1290,2010,0,23,4,1,NA,RU,2,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
17924,2010,0,23,4,1,NA,IE,3,Ireland,0,2052010,205,IRE,2010,0,0,10,0
300,2010,0,23,4,1,NA,PT,2,Portugal,0,2352010,235,POR,2010,0,0,10,0
4635,2010,0,23,4,1,NA,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,2010,0,23,4,1,NA,ES,2,Spain,0,2302010,230,SPN,2010,0,0,10,0
759,2010,0,23,4,1,NA,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
1874,2010,0,23,4,1,NA,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
12404738,2010,0,24,1,0,1,GB,2,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
323,2010,0,24,1,0,1,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
13406809,2010,0,24,1,1,2,GB,2,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
13148,2010,0,24,1,1,2,FI,2,Finland,0,3752010,375,FIN,2010,0,0,10,0
21823601,2010,0,24,1,1,2,GB,2,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
1487,2010,0,24,1,1,2,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
3817,2010,0,24,1,1,2,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
21649800,2010,0,24,1,1,2,DE,2,Germany,0,2552010,255,GMY,2010,0,0,10,0
2193,2010,0,24,1,1,3,FR,2,France,1,2202010,220,FRN,2010,0,0,10,0
11002,2010,0,24,1,1,3,HU,1,Hungary,0,3102010,310,HUN,2010,0,0,10,0
23025904,2010,0,24,1,1,4,GB,1,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
17519,2010,0,24,1,1,NA,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
304543,2010,0,24,1,1,NA,DE,2,Germany,0,2552010,255,GMY,2010,0,0,10,0
913,2010,0,24,1,1,NA,EE,2,Estonia,1,3662010,366,EST,2010,0,0,9,0
386,2010,0,24,1,1,NA,PT,1,Portugal,0,2352010,235,POR,2010,0,0,10,0
381,2010,0,24,1,1,NA,PT,2,Portugal,0,2352010,235,POR,2010,0,0,10,0
119804,2010,0,24,2,0,1,SK,1,Slovakia,NA,NA,NA,NA,NA,NA,NA,NA,NA
3667,2010,0,24,2,0,1,RU,2,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
2903,2010,0,24,2,1,1,UA,2,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
568,2010,0,24,2,0,2,LT,1,Lithuania,0,3682010,368,LIT,2010,0,0,10,0
277,2010,0,24,2,1,2,ES,3,Spain,0,2302010,230,SPN,2010,0,0,10,0
569,2010,0,24,2,NA,2,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
1328,2010,0,24,2,1,3,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
1708,2010,0,24,2,1,3,BG,2,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
1133,2010,0,24,2,1,4,CZ,2,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
2277,2010,0,24,2,0,5,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
2041,2010,0,24,2,1,5,CZ,2,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
109101,2010,0,24,2,1,5,BE,1,Belgium,1,2112010,211,BEL,2010,0,0,8,0
2414,2010,0,24,2,1,6,EE,1,Estonia,1,3662010,366,EST,2010,0,0,9,0
4271,2010,0,24,2,1,6,PL,1,Poland,0,2902010,290,POL,2010,0,0,10,0
2323,2010,0,24,2,0,7,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
461,2010,0,24,2,1,7,ES,2,Spain,0,2302010,230,SPN,2010,0,0,10,0
2435,2010,0,24,2,1,7,UA,1,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
392209,2010,0,24,2,1,8,DE,2,Germany,0,2552010,255,GMY,2010,0,0,10,0
19418756,2010,0,24,2,1,8,GB,1,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
2229,2010,0,24,2,1,8,ES,1,Spain,0,2302010,230,SPN,2010,0,0,10,0
114108,2010,0,24,2,1,8,BE,1,Belgium,1,2112010,211,BEL,2010,0,0,8,0
14809505,2010,0,24,2,0,NA,GB,2,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
32244249,2010,0,24,2,0,NA,GB,1,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
1025,2010,0,24,2,1,NA,PT,1,Portugal,0,2352010,235,POR,2010,0,0,10,0
2777,2010,0,24,2,1,NA,PT,2,Portugal,0,2352010,235,POR,2010,0,0,10,0
10394,2010,0,24,2,1,NA,LT,2,Lithuania,0,3682010,368,LIT,2010,0,0,10,0
2967,2010,0,24,2,1,NA,PT,1,Portugal,0,2352010,235,POR,2010,0,0,10,0
787,2010,0,24,2,1,NA,ES,2,Spain,0,2302010,230,SPN,2010,0,0,10,0
1306,2010,0,24,2,1,NA,EE,2,Estonia,1,3662010,366,EST,2010,0,0,9,0
600,2010,0,24,2,1,NA,LT,2,Lithuania,0,3682010,368,LIT,2010,0,0,10,0
212,2010,0,24,2,1,NA,PT,1,Portugal,0,2352010,235,POR,2010,0,0,10,0
22821,2010,0,24,2,1,NA,IE,2,Ireland,0,2052010,205,IRE,2010,0,0,10,0
246,2010,0,24,2,1,NA,PT,2,Portugal,0,2352010,235,POR,2010,0,0,10,0
1079,2010,0,24,2,1,NA,LT,1,Lithuania,0,3682010,368,LIT,2010,0,0,10,0
20957,2010,0,24,2,NA,NA,IE,3,Ireland,0,2052010,205,IRE,2010,0,0,10,0
17883,2010,0,24,3,1,1,IE,2,Ireland,0,2052010,205,IRE,2010,0,0,10,0
1405,2010,0,24,3,1,1,BG,1,Bulgaria,1,3552010,355,BUL,2010,0,0,9,0
12617,2010,0,24,3,1,1,FI,1,Finland,0,3752010,375,FIN,2010,0,0,10,0
100000817,2010,0,24,3,1,1,SE,1,Sweden,0,3802010,380,SWD,2010,0,0,10,0
1074,2010,0,24,3,1,1,CH,2,Switzerland,0,2252010,225,SWZ,2010,0,0,10,0
1422038,2010,0,24,3,1,1,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
2929,2010,0,24,3,1,1,FR,2,France,1,2202010,220,FRN,2010,0,0,10,0
130103,2010,0,24,3,1,1,BE,1,Belgium,1,2112010,211,BEL,2010,0,0,8,0
1472,2010,0,24,3,1,1,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
342677,2010,0,24,3,1,1,DE,1,Germany,0,2552010,255,GMY,2010,0,0,10,0
5405,2010,0,24,3,1,1,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
2169,2010,0,24,3,1,1,FR,2,France,1,2202010,220,FRN,2010,0,0,10,0
1737,2010,0,24,3,1,1,EE,1,Estonia,1,3662010,366,EST,2010,0,0,9,0
5755,2010,0,24,3,1,1,RU,1,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
2118,2010,0,24,3,1,1,NO,2,Norway,0,3852010,385,NOR,2010,0,0,10,0
501303,2010,0,24,3,1,1,NL,1,Netherlands,0,2102010,210,NTH,2010,0,0,10,0
1193,2010,0,24,3,1,1,FR,2,France,1,2202010,220,FRN,2010,0,0,10,0
528,2010,0,24,3,1,1,SI,2,Slovenia,0,3492010,349,SLV,2010,0,0,10,0
26933763,2010,0,24,3,1,1,GB,2,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
864,2010,0,24,3,1,1,UA,2,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
11403,2010,0,24,3,1,1,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
573,2010,0,24,3,0,2,LT,2,Lithuania,0,3682010,368,LIT,2010,0,0,10,0
5422,2010,0,24,3,0,2,IL,2,Israel,0,6662010,666,ISR,2010,0,3,7,1
3308,2010,0,24,3,0,2,RU,2,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
17187,2010,0,24,3,1,2,IE,2,Ireland,0,2052010,205,IRE,2010,0,0,10,0
309301,2010,0,24,3,1,2,DK,1,Denmark,0,3902010,390,DEN,2010,0,0,10,0
6203,2010,0,24,3,1,2,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
1993,2010,0,24,3,1,2,EE,1,Estonia,1,3662010,366,EST,2010,0,0,9,0
100000134,2010,0,24,3,1,2,SE,1,Sweden,0,3802010,380,SWD,2010,0,0,10,0
401380,2010,0,24,3,1,2,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
20910,2010,0,24,3,1,2,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
440,2010,0,24,3,1,2,NO,1,Norway,0,3852010,385,NOR,2010,0,0,10,0
1307,2010,0,24,3,1,2,HR,2,Croatia,1,3442010,344,CRO,2010,0,0,9,0
858,2010,0,24,3,1,2,UA,1,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
12247,2010,0,24,3,1,2,FI,1,Finland,0,3752010,375,FIN,2010,0,0,10,0
111504,2010,0,24,3,1,2,BE,3,Belgium,1,2112010,211,BEL,2010,0,0,8,0
3468,2010,0,24,3,1,2,FR,2,France,1,2202010,220,FRN,2010,0,0,10,0
18057,2010,0,24,3,1,2,IE,2,Ireland,0,2052010,205,IRE,2010,0,0,10,0
21798000,2010,0,24,3,1,2,DE,2,Germany,0,2552010,255,GMY,2010,0,0,10,0
7238,2010,0,24,3,1,2,PL,1,Poland,0,2902010,290,POL,2010,0,0,10,0
404,2010,0,24,3,1,2,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
883,2010,0,24,3,1,2,LT,1,Lithuania,0,3682010,368,LIT,2010,0,0,10,0
4605,2010,0,24,3,1,2,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
11402720,2010,0,24,3,1,2,GB,2,United Kingdom,0,2002010,200,UKG,2010,0,0,10,0
253,2010,0,24,3,1,2,FR,1,France,1,2202010,220,FRN,2010,0,0,10,0
430,2010,0,24,3,1,2,UA,1,Ukraine,0,3692010,369,UKR,2010,0,0,6,0
502410,2010,0,24,3,0,3,NL,1,Netherlands,0,2102010,210,NTH,2010,0,0,10,0
23397,2010,0,24,3,0,3,IE,3,Ireland,0,2052010,205,IRE,2010,0,0,10,0
1237,2010,0,24,3,1,3,SI,1,Slovenia,0,3492010,349,SLV,2010,0,0,10,0
1357,2010,0,24,3,1,3,SI,1,Slovenia,0,3492010,349,SLV,2010,0,0,10,0
6947,2010,0,24,3,1,3,PL,1,Poland,0,2902010,290,POL,2010,0,0,10,0
1300,2010,0,24,3,1,3,CH,2,Switzerland,0,2252010,225,SWZ,2010,0,0,10,0
308363,2010,0,24,3,1,3,DK,1,Denmark,0,3902010,390,DEN,2010,0,0,10,0
12253,2010,0,24,3,1,3,FI,2,Finland,0,3752010,375,FIN,2010,0,0,10,0
1827,2010,0,24,3,1,3,NO,1,Norway,0,3852010,385,NOR,2010,0,0,10,0
4924,2010,0,24,3,1,3,PL,2,Poland,0,2902010,290,POL,2010,0,0,10,0
487,2010,0,24,3,1,3,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
3388,2010,0,24,3,1,3,FR,2,France,1,2202010,220,FRN,2010,0,0,10,0
300002363,2010,0,24,3,1,3,SE,2,Sweden,0,3802010,380,SWD,2010,0,0,10,0
19249,2010,0,24,3,1,3,IE,1,Ireland,0,2052010,205,IRE,2010,0,0,10,0
1814,2010,0,24,3,1,3,FR,2,France,1,2202010,220,FRN,2010,0,0,10,0
2420,2010,0,24,3,1,3,GR,1,Greece,0,3502010,350,GRC,2010,0,0,10,0
2427,2010,0,24,3,1,3,HR,1,Croatia,1,3442010,344,CRO,2010,0,0,9,0
211026,2010,0,24,3,1,3,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
124,2010,0,24,3,NA,3,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
1646,2010,0,24,3,0,4,RU,2,Russian Federation,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,2010,0,24,3,1,4,SI,1,Slovenia,0,3492010,349,SLV,2010,0,0,10,0
2375,2010,0,24,3,1,4,FR,2,France,1,2202010,220,FRN,2010,0,0,10,0
18520,2010,0,24,3,1,4,IE,2,Ireland,0,2052010,205,IRE,2010,0,0,10,0
1756,2010,0,24,3,1,4,CZ,2,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
2206,2010,0,24,3,1,4,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
210463,2010,0,24,3,1,4,DK,1,Denmark,0,3902010,390,DEN,2010,0,0,10,0
2075,2010,0,24,3,1,4,EE,1,Estonia,1,3662010,366,EST,2010,0,0,9,0
3116,2010,0,24,3,1,4,FR,2,France,1,2202010,220,FRN,2010,0,0,10,0
100000470,2010,0,24,3,1,4,SE,1,Sweden,0,3802010,380,SWD,2010,0,0,10,0
2768,2010,0,24,3,1,4,PL,2,Poland,0,2902010,290,POL,2010,0,0,10,0
21915200,2010,0,24,3,1,4,DE,2,Germany,0,2552010,255,GMY,2010,0,0,10,0
63,2010,0,24,3,1,4,SI,2,Slovenia,0,3492010,349,SLV,2010,0,0,10,0
2342,2010,0,24,3,1,4,CZ,2,Czech Republic,1,3162010,316,CZR,2010,0,0,9,0
10729,2010,0,24,3,1,4,HU,1,Hungary,0,3102010,310,HUN,2010,0,0,10,0
187,2010,0,24,3,NA,4,IL,1,Israel,0,6662010,666,ISR,2010,0,3,7,1
409763,2010,0,24,3,0,5,DE,3,Germany,0,2552010,255,GMY,2010,0,0,10,0
1247,2010,0,24,3,1,5,SI,NA,Slovenia,0,3492010,349,SLV,2010,0,0,10,0
301230,2010,0,24,3,1,5,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
304123,2010,0,24,3,1,5,DK,1,Denmark,0,3902010,390,DEN,2010,0,0,10,0
1236,2010,0,24,3,1,5,HR,1,Croatia,1,3442010,344,CRO,2010,0,0,9,0
743,2010,0,24,3,1,5,SI,1,Slovenia,0,3492010,349,SLV,2010,0,0,10,0
889,2010,0,24,3,1,5,SI,1,Slovenia,0,3492010,349,SLV,2010,0,0,10,0
502480,2010,0,24,3,1,5,NL,1,Netherlands,0,2102010,210,NTH,2010,0,0,10,0
401442,2010,0,24,3,1,5,CY,1,Cyprus,1,3522010,352,CYP,2010,0,3,10,0
